Ticker,Cluster_coefficient,ER_Cluster_Mean,ER_Cluster_Std,DP_Cluster_Mean,DP_Cluster_Std
EPD,0.695906432748538,0.03723146651679487,0.011751826113132238,0.23036842105263156,0.05817155761423491
ET,0.3968253968253968,0.03676072797769404,0.011796655934436608,0.22351111111111113,0.03808989693028155
DFS,0.42693602693602695,0.036341257146734834,0.01172262616424702,0.2106922558922559,0.026426125897868743
HOOD,0.4199134199134199,0.036463902749714235,0.011696526341591287,0.2299090909090909,0.0526701526256397
BKR,0.6231231231231231,0.036512478284409754,0.011542277611287425,0.22093243243243246,0.036356290974360085
NTRS,0.45214172395557906,0.03645000234334279,0.012078261119030232,0.20838127974616605,0.02478513016658188
EQH,0.6166666666666667,0.03713716119534576,0.011691487052744592,0.23102666666666666,0.04714294540804796
ARCC,0.6432748538011696,0.03694638776210868,0.012052360810348849,0.23329824561403506,0.05800307104967138
UNM,0.3566455696202532,0.03674537451553965,0.011882846486248072,0.1978237341772152,0.0209044355740033
FHN,0.4570048309178744,0.03637617961699823,0.011364667782011834,0.21591400966183577,0.031068190457409554
ONB,0.37590711175616837,0.036733980823844346,0.011407496414011259,0.21302249637155296,0.029678909740564093
LRN,0.8181818181818182,0.03581999384158206,0.011314335235380772,0.23710909090909094,0.087964541552195
MAIN,0.4782608695652174,0.03681894765674134,0.01180726042188503,0.2256600790513834,0.04758020688132544
SNEX,0.5337763012181617,0.03697424438650712,0.01163167411121157,0.21782281284606864,0.032422320266169584
ATGE,0.39215686274509803,0.036141319954194714,0.011162881705784852,0.23323529411764704,0.060323986069490285
GRND,0.819047619047619,0.03666921659690266,0.012010606038985183,0.23667619047619046,0.06672506617965171
ARIS,0.65,0.036865168376173284,0.01141127628028437,0.22893333333333335,0.06513890943181663
V,0.0,0.03667782842127897,0.011522298202244867,0.0,0.0
TPR,0.16666666666666666,0.03716201868114177,0.011824826844161251,0.23766666666666664,0.20152102082151147
MA,0.7333333333333333,0.03633073235887801,0.011513122473005266,0.244,0.13692850719535876
CSCO,0.3660130718954248,0.037221456192262366,0.011585515048474092,0.23152941176470584,0.06037941097338701
CME,1.0,0.037134238812749756,0.0112149455546102,0.23866666666666664,0.25947595691443376
DASH,0.6428571428571429,0.036299494801792447,0.010802593066647851,0.23507142857142854,0.10647508669610976
FTNT,0.5357142857142857,0.03711678841759472,0.011503839238701173,0.2332857142857143,0.10955840387750598
LYV,0.4678362573099415,0.03730494174878927,0.012087019918342946,0.23176023391812864,0.05680322238447168
FFIV,0.3238095238095238,0.037208397562644734,0.011293884848574715,0.2348761904761905,0.06747264361948538
TJX,0.0,0.03661363361265805,0.01110671757813407,0.23633333333333334,0.26852849382596417
ORCL,0.0,0.03700483994433229,0.011327169803216134,0.0,0.0
MSI,0.33509513742071884,0.03664220988847834,0.011594140865926462,0.21663424947145876,0.03210908710738709
PLTR,0.375,0.036350722169936955,0.011382061052151077,0.23452941176470585,0.05989173909158821
APP,0.45564516129032256,0.03759991890179558,0.011780066355001626,0.22403830645161293,0.040542959026560785
DOCS,0.5,0.03681473957370153,0.0117837150960909,0.244,0.16077888496270226
RKLB,0.31827956989247314,0.03608662063340615,0.010957474810123855,0.22328602150537638,0.04041658545433807
LLYVA,0.27692307692307694,0.036410976564034234,0.011082278293431962,0.2212820512820513,0.03425659176708894
KGS,0.32100840336134456,0.036359079994996546,0.011457795188611203,0.22412436974789918,0.037462842567696567
CAKE,0.9,0.0366019844480837,0.011158761496167055,0.230075,0.06349112315861301
DSP,0.39705882352941174,0.036731575834585285,0.011359459311581768,0.23350735294117647,0.06295047272188385
BFLY,0.5367647058823529,0.03669780576806817,0.011321203684525171,0.23371323529411764,0.061092192552342106
BAC,0.7121212121212122,0.036899774929335154,0.011012867505022846,0.23468181818181819,0.07887375561366834
SYF,0.4405320813771518,0.03633129426249918,0.01081282425554197,0.20173082942097026,0.023081002541252844
FLS,0.5669515669515669,0.03721168901868978,0.01185565788062104,0.22795441595441593,0.04340219376464402
VCTR,0.6583333333333333,0.03641839326908297,0.011064850934029707,0.23384166666666667,0.06552623950039453
SKYW,0.6600790513833992,0.036284592482916364,0.01137440735002302,0.22750592885375492,0.05184447519370624
ARLP,0.3333333333333333,0.03662517902899744,0.011753137477150207,0.23305128205128203,0.07354240103753135
PM,0.5164835164835165,0.03721058482508511,0.011350917283190114,0.2315054945054945,0.07188131940227581
FI,0.39191919191919194,0.03635626362482583,0.011637225813717907,0.2118188552188552,0.026763733449423198
ADP,0.5221987315010571,0.036600476844918635,0.011482488036715633,0.21835729386892178,0.03179394528091528
GEV,0.2956521739130435,0.03666842319588367,0.011522425813769626,0.20376563146997928,0.02209077443848224
GWRE,0.6212121212121212,0.03717536118857339,0.011626771405864227,0.23068181818181813,0.0776145375601962
OGE,0.4018648018648019,0.03673349468950797,0.01162120708565327,0.20676876456876458,0.025237546778713222
BERY,0.5714285714285714,0.036870927448219404,0.011413411842428587,0.21504408163265304,0.02947285270460918
ESE,0.3,0.03728431646908046,0.011158938952224872,0.24089999999999998,0.16704818195686863
WFC,0.7333333333333333,0.036540014462044114,0.012092780332114705,0.23873333333333335,0.1331904305943675
COF,0.38911290322580644,0.03702198066039798,0.011891537769400455,0.22342540322580645,0.04080666582111499
UAL,0.4458874458874459,0.03622119808752726,0.011107085707486824,0.23015584415584414,0.04963612878220961
TNL,1.0,0.03620010542738153,0.011826857148839305,0.25,0.4332293707583636
GILD,0.35555555555555557,0.036467451955233994,0.011571527415253345,0.23724444444444448,0.09049550185290259
EXPE,1.0,0.037154243457494115,0.011122358805601432,0.222,0.4157990967870048
DUOL,1.0,0.03658054181902236,0.01132241220068783,0.2285,0.19109870004163307
CFR,0.45454545454545453,0.03617877291479553,0.011556408233134237,0.2277359307359307,0.050391181497845494
WH,0.2857142857142857,0.03718716237105567,0.01089200486971667,0.2317238095238095,0.05449723426603368
INTA,0.3238095238095238,0.03644103802459885,0.011815139883140579,0.2313047619047619,0.06774986422908888
TVTX,0.5735294117647058,0.036483185035623394,0.011630592625146924,0.22923529411764706,0.06136983575968113
AJG,0.7,0.036554310916143674,0.011790556244964234,0.24190000000000003,0.16401613119230465
DGX,0.7090909090909091,0.03680513518133917,0.012025073330049764,0.23354545454545456,0.08141522189192316
LTH,0.4666666666666667,0.03660732850725196,0.01169695354675055,0.232,0.13382624937050328
PBI,0.6666666666666666,0.03643015229724003,0.011614439237716694,0.2435,0.19045156753714348
IBM,0.0,0.03637316684014048,0.01096736459862773,0.0,0.0
MRK,0.5,0.03677084430645323,0.011761022628245804,0.24083333333333334,0.19638138654749246
ROIC,0.4676328502415459,0.0365603415529278,0.01142458275265116,0.21518357487922704,0.030951491431253333
AMP,0.42105263157894735,0.03713119110296909,0.011427436290431789,0.22001619433198383,0.03514562877250383
ARES,0.6799242424242424,0.036160504560434244,0.011254622101329761,0.22316666666666665,0.03919246639064381
VST,0.75,0.03680445393477026,0.011175858553244752,0.2360955882352941,0.06306607131739088
TPL,0.5864661654135338,0.03642430065118032,0.010719561727487815,0.20954636591478698,0.026979108463714683
CCL,0.49523809523809526,0.03643465113974483,0.01133127492730609,0.23147619047619047,0.053683161995935764
HBAN,0.48244073748902544,0.035981256408524745,0.011410611341013673,0.2040943810359965,0.02281880769623588
TOST,0.572463768115942,0.03690201821363469,0.011376141464675934,0.22730072463768117,0.04766660041245859
SF,0.4661392405063291,0.036987797038095335,0.012033554691952069,0.19794525316455697,0.020302663989175962
AIT,0.4384313725490196,0.0368136975927892,0.01127906931194858,0.21602745098039217,0.029350652192435166
WTFC,0.37300435413642963,0.03648517520285959,0.01180847671562882,0.21356748911465895,0.02792219391766635
ZION,0.47988505747126436,0.0369610742000846,0.011730736043979565,0.1938414315569488,0.019265302187641567
SNV,0.442970297029703,0.03671028415599446,0.011529723104165003,0.18733049504950497,0.0176766380458577
PRIM,0.5435435435435435,0.03673084543682808,0.011777380932831573,0.22123423423423424,0.035740707808699236
BTSG,0.7536231884057971,0.03670998393450574,0.011460862068535771,0.22822463768115944,0.0484815845772717
EE,0.43478260869565216,0.03702375845854529,0.01146998803543338,0.20583930093776642,0.02404416510857869
PAYO,0.46279155868196964,0.037160140831308044,0.0110262612982947,0.2013857830433173,0.022423288719045843
SMR,1.0,0.03625629933436745,0.011368326185948957,0.23777777777777778,0.09934659676858276
PWP,0.47860901395561656,0.03573570727753594,0.011547412202374194,0.19011370395790436,0.018185172595608323
AGX,0.6912878787878788,0.03683968222240716,0.011296315163846618,0.22341666666666668,0.0389828843088086
KKR,0.458018018018018,0.03683258484250185,0.011589307302740735,0.20054270270270272,0.02184718816702101
CMI,0.5828877005347594,0.036964207428778026,0.011526417314806848,0.2230516934046346,0.038778303047569664
WAB,0.4444444444444444,0.03724542267466786,0.011781174282062597,0.2335,0.09672607246025973
JEF,0.44932844932844934,0.036775711486899024,0.011065732648328223,0.1922786324786325,0.018341700125441767
HLI,0.38672930123311805,0.03659028479307796,0.011299702075872229,0.1710216089254257,0.012766047529058236
CRS,0.45772187281621246,0.036410501374354864,0.011154365562701335,0.21251991614255766,0.028962620335273637
R,0.4340940847694457,0.03685370317666156,0.011676479569441772,0.18073063188945815,0.014941192340563321
QTWO,0.4554865424430642,0.036977726404870626,0.011633493203606161,0.20421532091097308,0.023249734818694193
MC,0.6927738927738928,0.03719906603595558,0.011645113410221597,0.20646200466200465,0.02382288441189093
CALM,0.6574712643678161,0.03690204844262273,0.011495913343323632,0.22653333333333336,0.042337901852377784
WLFC,0.4360613810741688,0.036329477785156834,0.01133714197174175,0.2042306052855925,0.022353135350272706
LMB,0.6003016591251885,0.036845889587504135,0.011432209668182383,0.21355731523378582,0.0285466665393291
CBRE,0.5330216247808299,0.037069492830227826,0.012072331335618646,0.21099824663939215,0.026189490320153858
MMSI,0.6274509803921569,0.03608008318855566,0.01183894540639891,0.231359477124183,0.06003472230878757
RL,0.6666666666666666,0.037202021385841375,0.01166974664018908,0.238,0.259231515747091
SLM,0.5454545454545454,0.03575545614167202,0.01178088018337855,0.23565151515151514,0.07946489094532076
SSNC,0.3333333333333333,0.03720235929392726,0.012361510950104232,0.24116666666666667,0.1996264306722285
COMP,1.0,0.03649468896041462,0.011214322595166368,0.242,0.428508599236491
